row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Status
ENSG00000075213	732.800793006738	-1.27097055642328	0.228888386635675	-5.5527961689306	2.81135827495996e-08	1.17294823896057e-06	Downregulated
ENSG00000075240	568.647670737819	-1.00551441734069	0.201059768498821	-5.00107219285189	5.70123574688593e-07	1.68368027295222e-05	Downregulated
ENSG00000075420	5868.85199765498	0.642026644150837	0.167755840696428	3.82714927531287	0.000129635904272027	0.00197320177909533	Downregulated
ENSG00000075624	86753.2705741531	0.922683094636648	0.194753293253376	4.73770214214671	2.16155203415245e-06	5.57695154297084e-05	Downregulated
ENSG00000075975	960.017007156426	0.520895446496569	0.152642716666239	3.41251425467965	0.000643665605014447	0.007285736612813	Downregulated
ENSG00000076513	6780.42112411141	0.667926620543025	0.127767246058364	5.22768268980233	1.71647762853753e-07	5.90819401913656e-06	Downregulated
ENSG00000076604	308.66435749936	-0.673851447785057	0.203284771730919	-3.31481518289531	0.000917037333863479	0.00970547199256631	Downregulated
ENSG00000076716	469.00081974881	0.981535164286481	0.265643543958788	3.69493325401033	0.000219944557277633	0.00303375256827846	Downregulated
ENSG00000077063	346.458313278763	-1.07374467730009	0.285156953966513	-3.76545149036129	0.000166248399510811	0.00243033977856296	Downregulated
ENSG00000077235	2384.05255506605	-0.334538483122398	0.0932267197961963	-3.58843992209246	0.000332662628015149	0.00428052294077267	Downregulated
ENSG00000077254	2760.44083059498	0.807688505323243	0.106934764510939	7.55309565618969	4.25032586244371e-14	5.02899884271172e-12	Downregulated
ENSG00000077684	1762.18309743193	1.18958341875538	0.118712628996697	10.0206981246156	1.23626580835144e-23	5.06033666688719e-21	Downregulated
ENSG00000078053	359.085089052368	1.08046122991638	0.195036546592686	5.53978856164233	3.02837058003057e-08	1.25313312662741e-06	Downregulated
ENSG00000078124	327.409499396012	0.868652864400708	0.208328094458809	4.16963860134793	3.05083034023352e-05	0.000572550501893888	Downregulated
ENSG00000078674	2913.28851266852	-0.366794499362993	0.0703361695696167	-5.21487737542987	1.83938873718792e-07	6.28838429451718e-06	Downregulated
ENSG00000078699	508.578156051852	-0.592661349570023	0.144842815028766	-4.09175525518693	4.28120358889911e-05	0.000761019112134707	Downregulated
ENSG00000078804	841.600115151067	0.613964184474299	0.183639926423423	3.34330445688954	0.00082787016683054	0.00889857606575481	Downregulated
ENSG00000079432	2082.92900823466	-0.472393643698242	0.10365130541565	-4.5575271995264	5.1759389266424e-06	0.000121347611184408	Downregulated
ENSG00000079462	83.0446582046078	-1.13103714908616	0.195771532529006	-5.77733204861428	7.58944168157689e-09	3.64895537357086e-07	Downregulated
ENSG00000079691	1515.59822697316	1.17011830422255	0.187588791789998	6.23767706512269	4.44116285749298e-10	2.73420371856631e-08	Downregulated
ENSG00000080200	1676.41460285903	-0.643615370442443	0.124287208892937	-5.17845220095707	2.23734381274769e-07	7.43082720264557e-06	Downregulated
ENSG00000080815	1800.45100441766	0.50374929554243	0.136734038986029	3.68415428431762	0.000229463229412317	0.00314784475493618	Downregulated
ENSG00000080822	1023.22692152675	0.465360606218309	0.11097735051739	4.19329353285821	2.74933312276027e-05	0.000527071520812712	Downregulated
ENSG00000081377	2348.27227486534	0.815778487829571	0.159847657028205	5.10347478965944	3.33472954564313e-07	1.06325218881611e-05	Downregulated
ENSG00000082146	1109.00297731267	0.921631697119124	0.181307773100291	5.08324426117858	3.71042045049107e-07	1.16103962236957e-05	Downregulated
ENSG00000082458	399.271210883853	-0.804786815829429	0.180138454429518	-4.46760142568179	7.91015102543681e-06	0.000176434811900207	Downregulated
ENSG00000083097	528.377676521474	-0.541133525033131	0.146400939188389	-3.69624353527405	0.00021881308480253	0.00302601742216272	Downregulated
ENSG00000083223	1508.80625959994	1.14098185134797	0.200568291737968	5.68874492304399	1.27976461579236e-08	5.85559972996232e-07	Downregulated
ENSG00000083290	1549.36124054848	1.22116050755921	0.193110955673538	6.32362106696644	2.55503845081914e-10	1.62588476208638e-08	Downregulated
ENSG00000083720	940.854950959287	0.699214253849572	0.194759538222647	3.59014125947576	0.000330498805101418	0.00425629626127634	Downregulated
ENSG00000084090	3687.6065632505	1.22208526658252	0.174603917518835	6.99918583699982	2.5745418548776e-12	2.3790319291326e-10	Downregulated
ENSG00000084444	264.072169653125	0.520726572451895	0.15746201670871	3.30699798806204	0.000943015693138708	0.00996648476802913	Downregulated
ENSG00000084652	3861.89807691666	0.429834224684595	0.114786096790073	3.74465407139594	0.000180642496704321	0.00259074868616187	Downregulated
ENSG00000084710	26.0125454637684	-2.11764663724912	0.513611164247897	-4.12305414028544	3.73881776376016e-05	0.000678553862788882	Downregulated
ENSG00000084764	313.392834137857	-0.730245866777995	0.171249422733427	-4.26422381531014	2.00598294325618e-05	0.000400799626327372	Downregulated
ENSG00000085117	2256.11512864058	1.23185955110803	0.270930036063049	4.54678103988944	5.44726165231704e-06	0.000126531867675371	Downregulated
